IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours
No,-6.47219e+18,2016-02-04T04:30:28.949Z,Yes,No,41.64,96,41419,9.01243e+18,8.0,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,No,No,50.59,98,1638,-4.01457e+18,0.0,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,No,No,42.34,95,21,-7.56002e+18,11.14,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,Yes,No,44.7,96,1790,1.7888e+18,9.98,96,120
No,-6.47219e+18,2016-02-04T04:30:28.949Z,No,No,40.51,98,105,-4.76323e+18,14.99,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,Yes,No,52.13,96,7090,-3.73508e+17,9.95,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,No,No,47.2,94,337,2.76016e+18,14.99,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,Yes,No,37.88,88,8452,-6.63969e+18,31.89,96,120
No,-6.47219e+18,2016-02-04T04:30:28.949Z,Yes,No,50.85,95,5535,-8.85218e+18,28.14,24,48
No,-6.47219e+18,2016-02-04T04:30:28.949Z,Yes,No,61.36,97,4513,6.22743e+17,28.55,264,360
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,Yes,77.98,0,0,1.20714e+18,0.0,672,1008
Yes,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,97.13,95,4078,-1.78949e+18,0.0,48,72
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,98.77,96,35264,6.79157e+18,0.0,96,120
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,85.86,95,4384,-2.57228e+18,15.55,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,No,No,80.22,98,3293,4.14351e+18,28.58,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,No,No,93.28,94,337,2.76016e+18,16.69,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,No,No,99.19,98,105,-4.76323e+18,16.69,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,110.68,96,41419,9.01243e+18,14.2,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,125.2,91,3459,7.2357e+18,0.0,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,118.17,96,7090,-3.73508e+17,12.95,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,143.19,91,10606,-1.17741e+18,5.0,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,145.28,91,10606,-1.17741e+18,5.0,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,No,No,162.75,50,2,-7.08413e+18,11.55,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,165.45,96,1790,1.7888e+18,9.98,96,120
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,179.49,98,1446,1.16312e+18,0.0,24,48
No,-2.84805e+18,2016-02-04T04:30:35.104Z,Yes,No,103.91,88,8452,-6.63969e+18,83.52,96,120
No,-2.84805e+18,2016-02-04T04:30:35.104Z,No,No,174.75,82,28,3.36938e+18,56.84,24,48
Yes,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,Yes,37.99,0,0,1.20714e+18,0.0,0,0
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,45.39,95,2283,8.11868e+18,9.53,144,240
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,60.49,96,35270,6.79157e+18,0.0,96,120
No,7.3893e+18,2016-02-04T04:30:43.622Z,No,No,43.8,98,3293,4.14351e+18,17.17,48,72
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,52.68,95,4384,-2.57228e+18,13.02,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,58.6,96,1790,1.7888e+18,9.98,96,120
No,7.3893e+18,2016-02-04T04:30:43.622Z,No,No,69.35,98,1638,-4.01457e+18,0.0,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,60.18,96,1790,1.7888e+18,9.98,96,120
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,60.68,96,41420,9.01243e+18,10.0,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,71.21,91,10606,-1.17741e+18,5.0,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,72.22,91,10606,-1.17741e+18,5.0,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,48.06,93,2521,-5.016e+18,31.17,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,72.83,96,7090,-3.73508e+17,9.95,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,56.86,88,8452,-6.63969e+18,41.62,96,120
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,113.96,91,3459,7.2357e+18,0.0,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,114.29,98,1446,1.16312e+18,0.0,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,86.92,100,7,-2.3562e+17,39.29,144,240
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,119.32,50,2,-7.08413e+18,9.02,24,48
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,91.63,96,184,-5.51431e+18,50.11,96,120
No,7.3893e+18,2016-02-04T04:30:43.622Z,Yes,No,173.59,82,28,3.36938e+18,53.04,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,129.63,95,4078,-1.78949e+18,0.0,48,72
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,119.64,95,10182,7.10226e+18,10.09,96,120
Yes,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,Yes,132.2,0,0,1.20714e+18,0.0,0,0
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,137.99,84,161,-3.12915e+18,0.0,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,146.25,100,4601,5.65722e+18,0.0,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,127.4,100,384,4.98728e+18,23.3,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,135.45,95,4384,-2.57228e+18,21.24,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,148.73,98,105,-4.76323e+18,14.99,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,149.04,94,337,2.76016e+18,14.99,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,164.44,96,35270,6.79157e+18,0.0,96,120
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,159.37,96,7090,-3.73508e+17,17.95,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,175.2,98,478,5.45208e+18,6.99,48,72
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,227.27,91,3459,7.2357e+18,0.0,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,189.8,90,26,-7.5334e+18,52.74,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,243.66,91,3459,7.2357e+18,0.0,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,211.0,100,2,-6.25927e+18,45.0,264,360
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,249.05,96,1790,1.7888e+18,9.98,96,120
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,251.95,96,1790,1.7888e+18,9.98,96,120
No,-7.23743e+18,2016-02-04T04:30:44.237Z,Yes,No,289.17,98,1446,1.16312e+18,0.0,24,48
No,-7.23743e+18,2016-02-04T04:30:44.237Z,No,No,279.98,82,28,3.36938e+18,65.38,24,48
Yes,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,Yes,89.44,0,0,1.20714e+18,0.0,0,0
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,105.41,96,35270,6.79157e+18,0.0,96,120
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,103.17,95,4384,-2.57228e+18,16.54,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,128.78,91,3459,7.2357e+18,0.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,83.42,93,2521,-5.016e+18,50.61,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,123.08,96,7090,-3.73508e+17,12.95,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,123.55,96,41420,9.01243e+18,16.3,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,141.85,95,5535,-8.85218e+18,0.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,162.18,91,10606,-1.17741e+18,5.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,162.29,91,10606,-1.17741e+18,5.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,163.06,91,10606,-1.17741e+18,5.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,Yes,No,175.77,96,1790,1.7888e+18,9.98,96,120
No,4.25957e+18,2016-02-04T04:30:43.129Z,No,No,209.51,96,1326,8.64876e+18,0.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,No,No,150.36,100,7,-2.3562e+17,74.65,144,240
No,4.25957e+18,2016-02-04T04:30:43.129Z,No,No,225.48,99,79,-1.86921e+18,0.0,24,48
No,4.25957e+18,2016-02-04T04:30:43.129Z,No,No,193.25,82,28,3.36938e+18,58.33,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,Yes,41.59,0,0,1.20714e+18,0.0,672,1008
Yes,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,60.44,95,4078,-1.78949e+18,0.0,48,72
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,47.25,95,4384,-2.57228e+18,14.69,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,62.51,96,35270,6.79157e+18,0.0,96,120
No,6.21839e+18,2016-02-04T04:30:42.301Z,No,No,49.42,94,337,2.76016e+18,14.99,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,No,No,57.4,98,105,-4.76323e+18,14.99,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,49.94,93,2521,-5.016e+18,40.39,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,83.18,96,41419,9.01243e+18,14.7,96,120
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,97.52,96,1790,1.7888e+18,9.98,96,120
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,110.24,91,10606,-1.17741e+18,5.0,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,110.57,91,10606,-1.17741e+18,5.0,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,No,No,116.68,96,1326,8.64876e+18,0.0,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,119.61,96,1790,1.7888e+18,9.98,96,120
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,78.7,88,8452,-6.63969e+18,69.3,96,120
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,154.73,98,1446,1.16312e+18,0.0,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,No,No,228.99,94,525,2.29165e+18,5.54,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,No,No,294.13,99,79,-1.86921e+18,0.0,24,48
No,6.21839e+18,2016-02-04T04:30:42.301Z,Yes,No,296.37,95,5535,-8.85218e+18,0.0,24,48
Yes,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,Yes,44.99,0,0,1.20714e+18,0.0,0,0
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,49.38,96,35270,6.79157e+18,0.0,96,120
No,-5.92493e+18,2016-02-04T04:30:41.029Z,No,No,43.32,98,3293,4.14351e+18,13.09,96,120
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,53.54,96,1790,1.7888e+18,9.98,96,120
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,55.45,96,1790,1.7888e+18,9.98,96,120
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,69.22,91,10606,-1.17741e+18,5.0,24,48
No,-5.92493e+18,2016-02-04T04:30:41.029Z,No,No,75.26,71,7,-5.20359e+18,0.0,48,72
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,64.57,96,41419,9.01243e+18,12.3,24,48
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,76.87,95,5535,-8.85218e+18,0.0,24,48
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,60.45,88,8452,-6.63969e+18,26.66,96,120
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,64.57,96,41419,9.01243e+18,24.3,24,48
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,92.74,99,79,-1.86921e+18,0.0,24,48
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,113.84,91,11930,-1.88814e+18,7.5,72,96
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,112.16,96,1289,4.03963e+17,9.54,24,48
No,-5.92493e+18,2016-02-04T04:30:41.029Z,Yes,No,126.45,96,1326,8.64876e+18,0.0,24,48
Yes,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,227.99,92,132,4.71604e+17,14.99,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,No,No,291.1,98,63,-2.85074e+18,0.0,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,Yes,322.65,0,0,1.20714e+18,0.0,0,0
No,-7.70624e+18,2016-02-04T04:30:26.788Z,No,No,329.4,71,7,-5.20359e+18,0.0,48,72
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,337.13,96,35264,6.79157e+18,0.0,96,120
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,305.06,50,2,-8.05692e+18,45.0,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,331.27,95,4384,-2.57228e+18,37.26,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,339.21,97,4513,6.22743e+17,48.47,144,240
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,422.27,95,4078,-1.78949e+18,0.0,48,72
No,-7.70624e+18,2016-02-04T04:30:26.788Z,No,No,427.99,84,161,-3.12915e+18,0.0,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,403.69,100,384,4.98728e+18,39.4,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,450.4,100,4601,5.65722e+18,0.0,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,No,No,457.59,71,7,-5.20359e+18,0.0,48,72
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,452.64,96,1790,1.7888e+18,9.98,96,120
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,476.03,96,41419,9.01243e+18,33.3,96,120
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,494.53,98,105,-4.76323e+18,14.99,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,495.57,94,337,2.76016e+18,14.99,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,503.89,96,7090,-3.73508e+17,17.95,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,522.85,96,1326,8.64876e+18,0.0,24,48
No,-7.70624e+18,2016-02-04T04:30:26.788Z,Yes,No,586.8,98,478,5.45208e+18,6.99,24,48
Yes,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,69.45,94,337,8.58667e+18,0.0,96,120
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,72.27,95,2283,8.11868e+18,9.33,144,240
No,-1.50749e+18,2016-02-04T04:30:42.953Z,No,No,69.04,98,3293,4.14351e+18,15.94,72,96
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,75.99,95,4384,-2.57228e+18,12.75,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,No,No,80.92,92,1500,5.47794e+18,8.37,72,96
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,89.54,96,35270,6.79157e+18,0.0,144,240
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,91.32,91,3459,7.2357e+18,0.0,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,No,No,81.08,100,384,4.98728e+18,14.77,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,No,No,90.94,0,0,3.01634e+18,5.54,504,720
No,-1.50749e+18,2016-02-04T04:30:42.953Z,No,No,85.5,94,337,2.76016e+18,16.69,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,73.31,93,2521,-5.016e+18,29.67,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,104.4,91,3459,7.2357e+18,0.0,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,95.91,96,7090,-3.73508e+17,9.95,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,93.48,88,104,-6.9296e+18,12.42,96,120
No,-1.50749e+18,2016-02-04T04:30:42.953Z,No,No,90.91,98,105,-4.76323e+18,16.69,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,98.22,96,1790,1.7888e+18,9.98,96,120
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,98.52,96,1790,1.7888e+18,9.98,96,120
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,105.37,91,10606,-1.17741e+18,5.0,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,106.56,91,10606,-1.17741e+18,5.0,24,48
No,-1.50749e+18,2016-02-04T04:30:42.953Z,Yes,No,104.3,96,41419,9.01243e+18,8.0,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,No,No,13.25,0,0,-1.12289e+18,16.34,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,Yes,32.99,0,0,1.20714e+18,0.0,672,1008
No,7.04933e+18,2016-02-04T04:30:31.163Z,No,No,30.23,98,3293,4.14351e+18,13.09,48,72
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,30.34,99,174,5.242e+18,13.98,144,240
Yes,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,45.02,96,35264,6.79157e+18,0.0,96,120
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,36.49,95,4384,-2.57228e+18,12.12,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,45.93,96,7090,-3.73508e+17,7.45,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,47.03,95,4078,-1.78949e+18,8.83,48,72
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,54.91,91,10606,-1.17741e+18,5.0,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,34.17,93,2521,-5.016e+18,26.18,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,53.17,96,41419,9.01243e+18,8.0,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,51.64,96,1790,1.7888e+18,9.98,96,120
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,50.69,88,8452,-6.63969e+18,26.66,96,120
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,102.75,91,3459,7.2357e+18,0.0,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,102.42,50,2,-7.08413e+18,8.12,24,48
No,7.04933e+18,2016-02-04T04:30:31.163Z,Yes,No,80.25,96,184,-5.51431e+18,45.69,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,No,No,34.08,98,3293,4.14351e+18,15.33,48,72
No,7.9537e+18,2016-02-04T04:30:57.354Z,No,No,41.27,92,1500,5.47794e+18,8.15,72,96
Yes,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,50.59,96,35270,6.79157e+18,0.0,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,44.17,96,7090,-3.73508e+17,7.45,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,No,No,48.27,93,629,8.71583e+18,4.89,72,96
No,7.9537e+18,2016-02-04T04:30:57.354Z,No,No,55.25,98,1638,-4.01457e+18,0.0,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,46.43,96,1790,1.7888e+18,9.98,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,50.1,96,1790,1.7888e+18,9.98,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,31.28,93,2521,-5.016e+18,28.92,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,49.36,95,102,8.816e+18,11.27,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,50.77,96,1790,1.7888e+18,9.98,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,52.8,96,41420,9.01243e+18,8.0,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,57.19,91,10606,-1.17741e+18,5.0,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,No,No,51.21,95,21,-7.56002e+18,11.29,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,54.17,95,4078,-1.78949e+18,9.21,96,120
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,58.83,91,10606,-1.17741e+18,5.0,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,No,No,54.2,95,21,-7.56002e+18,11.29,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,62.18,91,10606,-1.17741e+18,5.0,24,48
No,7.9537e+18,2016-02-04T04:30:57.354Z,Yes,No,69.87,91,3459,7.2357e+18,0.0,24,48
Yes,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,Yes,199.99,0,0,1.20714e+18,0.0,0,0
No,-3.67623e+18,2016-02-04T04:30:46.845Z,No,No,219.42,71,7,-5.20359e+18,0.0,48,72
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,225.76,96,35270,6.79157e+18,0.0,96,120
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,221.17,95,4384,-2.57228e+18,26.52,24,48
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,228.74,96,41420,9.01243e+18,27.4,96,120
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,256.14,95,5535,-8.85218e+18,0.0,24,48
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,265.38,96,1326,8.64876e+18,0.0,24,48
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,230.44,97,4513,6.22743e+17,40.03,144,240
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,294.93,96,1790,1.7888e+18,9.98,96,120
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,306.72,93,2521,-5.016e+18,105.69,24,48
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,413.33,96,1790,1.7888e+18,9.98,96,120
No,-3.67623e+18,2016-02-04T04:30:46.845Z,Yes,No,217.46,88,8452,-6.63969e+18,265.33,96,120
No,6.60419e+18,2016-02-04T04:30:40.962Z,No,No,193.98,71,7,-5.20359e+18,0.0,48,72
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,213.56,96,35270,6.79157e+18,0.0,96,120
No,6.60419e+18,2016-02-04T04:30:40.962Z,No,No,216.32,0,0,6.84215e+18,5.54,48,72
No,6.60419e+18,2016-02-04T04:30:40.962Z,No,No,205.32,67,6,7.28538e+18,21.0,48,72
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,202.23,95,4384,-2.57228e+18,27.15,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,No,No,235.74,0,1,-1.131e+18,5.54,48,72
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,257.0,96,41419,9.01243e+18,23.3,96,120
No,6.60419e+18,2016-02-04T04:30:40.962Z,No,No,280.3,99,79,-1.86921e+18,0.0,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,280.3,95,5535,-8.85218e+18,0.0,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,No,No,284.76,96,1326,8.64876e+18,0.0,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,179.71,93,2521,-5.016e+18,109.18,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,293.09,98,1446,1.16312e+18,0.0,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,295.44,91,3459,7.2357e+18,0.0,24,48
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,311.21,96,1790,1.7888e+18,9.98,96,120
No,6.60419e+18,2016-02-04T04:30:40.962Z,Yes,No,244.89,88,8452,-6.63969e+18,275.81,96,120
No,-6.88343e+18,2016-02-04T04:30:43.854Z,No,No,26.62,67,9,1.92905e+18,6.98,24,48
Yes,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,Yes,35.99,0,0,1.20714e+18,0.0,0,0
No,-6.88343e+18,2016-02-04T04:30:43.854Z,No,No,31.85,0,0,5.45431e+18,5.54,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,No,No,24.56,97,217,-7.97012e+18,12.95,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,No,No,28.36,98,3293,4.14351e+18,10.99,48,72
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,39.55,96,35270,6.79157e+18,0.0,96,120
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,36.78,91,10606,-1.17741e+18,5.0,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,47.01,95,4078,-1.78949e+18,0.0,48,72
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,36.29,95,4384,-2.57228e+18,11.5,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,No,No,36.96,94,337,2.76016e+18,14.99,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,47.96,91,10606,-1.17741e+18,5.0,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,48.03,91,10606,-1.17741e+18,5.0,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,43.48,96,1790,1.7888e+18,9.98,96,120
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,49.16,91,10606,-1.17741e+18,5.0,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,32.13,93,2521,-5.016e+18,22.79,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,48.77,96,41420,9.01243e+18,7.0,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,No,No,42.93,98,105,-4.76323e+18,14.99,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,64.35,91,3459,7.2357e+18,0.0,24,48
No,-6.88343e+18,2016-02-04T04:30:43.854Z,Yes,No,54.83,96,7090,-3.73508e+17,9.95,24,48
